サービス名,運営会社,施設名,都道府県,住所,最寄駅,設置場所詳細,営業時間,ブース数,料金（税込）,情報ソース,詳細URL,緯度,経度,ジオコード住所,ジオコードステータス,ジオコードクエリ,ジオコード方法
いいオフィス,,ワークブース関内 by PaO,神奈川県,神奈川県横浜市中区太田町2-31-3 コーポサンライフ太田町403号室,関内駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/workboothkannai-by-pao,35.44683315990636,139.63866361654584,〒231-0011 神奈川県横浜市中区太田町2-31-3 コーポサンライフ太田町403号室,OK,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/workboothkannai-by-pao,e-office
いいオフィス,,ノースポート・モール by CHATBOX,神奈川県,神奈川県横浜市都筑区中川中央１丁目２５-１ ノースポート・モール２F,センター北駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/northport-mall-by-remoteworkbox,35.55198949263027,139.57917203364372,〒224-0003 神奈川県横浜市都筑区中川中央１丁目２５-１ ノースポート・モール２F,OK,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/northport-mall-by-remoteworkbox,e-office
いいオフィス,,平沼橋 by 平沼不動産,神奈川県,神奈川県横浜市西区平沼２丁目４－６ シャンテヒロ１F,横浜駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/hiranumabashi-by-hiranumafudousan,35.4590365978,139.6164746254554,〒220-0023 神奈川県横浜市西区平沼２丁目４－６ シャンテヒロ１F,OK,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/hiranumabashi-by-hiranumafudousan,e-office
いいオフィス,,SpemaBOX_桜木町ワシントンホテル by Pao,神奈川県,神奈川県横浜市中区桜木町1丁目101-1 横浜桜木町ワシントンホテル9階,桜木町駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/spemaboxsakuragichowashingtonhotel-by-Pao,35.450646513801985,139.63267811157084,〒231-0062 神奈川県横浜市中区桜木町1丁目101-1 横浜桜木町ワシントンホテル9階,OK,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/spemaboxsakuragichowashingtonhotel-by-Pao,e-office
いいオフィス,,ビズボセンター北駅前 by Pao,神奈川県,神奈川県横浜市都筑区中川中央1丁目30-1 プレミアヨコハマ 6階,ビズボセンター北駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/bizbocenterkitaekimae-by-pao,35.5549857228226,139.5792713644716,〒224-0003 神奈川県横浜市都筑区中川中央1丁目30-1 プレミアヨコハマ 6階,OK,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/bizbocenterkitaekimae-by-pao,e-office
いいオフィス,,伊勢佐木長者町 by スペラボ横浜伊勢佐木,神奈川県,神奈川県横浜市中区弥生町2-17 ストークタワー大通り公園・Ⅰ 402号室,関内駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/isezakicho-by-spalab,35.440460948142785,139.63018412876642,〒231-0058 神奈川県横浜市中区弥生町2-17 ストークタワー大通り公園・Ⅰ 402号室,OK,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/isezakicho-by-spalab,e-office
いいオフィス,,ヒトリボックス 横浜駅東口 by PaO,神奈川県,神奈川県横浜市西区高島2-11-2 スカイメナー横浜 6階626号室,横浜駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/hitoriboxyokohamaekihigashiguchi-by-pao,35.46288450359207,139.62198203477718,〒220-0011 神奈川県横浜市西区高島2-11-2 スカイメナー横浜 6階626号室,OK,https://e-office.space/spaces/kanto/kanagawa/yokohamashi/hitoriboxyokohamaekihigashiguchi-by-pao,e-office
いいオフィス,,鎌倉 by ​workshop studio canvas,神奈川県,神奈川県鎌倉市御成町11-37 小林ビル1F-B,鎌倉駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/kamakurashi/kamakura-by-workshopstudiocanvas,35.319149971838854,139.54928327801207,〒248-0012 神奈川県鎌倉市御成町11-37 小林ビル1F-B,OK,https://e-office.space/spaces/kanto/kanagawa/kamakurashi/kamakura-by-workshopstudiocanvas,e-office
いいオフィス,,厚木七沢 by 福元館,神奈川県,神奈川県厚木市七沢2758,愛甲石田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/atsugishi/atsuginanasawa-by-fukumotokan,35.44776835969828,139.28829279630298,〒243-0121 神奈川県厚木市七沢2758,OK,https://e-office.space/spaces/kanto/kanagawa/atsugishi/atsuginanasawa-by-fukumotokan,e-office
いいオフィス,,本厚木 by OPTO,神奈川県,神奈川県厚木市中町3丁目13-8 アイリスヴェール141ビル7F,本厚木駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/atsugishi/honatsugi-by-opto,35.442470009462944,139.36168151672462,〒243-0018 神奈川県厚木市中町3丁目13-8 アイリスヴェール141ビル7F,OK,https://e-office.space/spaces/kanto/kanagawa/atsugishi/honatsugi-by-opto,e-office
いいオフィス,,SpemaBOX_本厚木駅 by PaO,神奈川県,神奈川県厚木市栄町1丁目1-8 ホテルマイステイズ厚木 1階エントランス,本厚木駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/atsugishi/spemaboxhonatsugi-by-pao,35.43959853159208,139.35896708775658,〒243-0017 神奈川県厚木市栄町1丁目1-8 ホテルマイステイズ厚木 1階エントランス,OK,https://e-office.space/spaces/kanto/kanagawa/atsugishi/spemaboxhonatsugi-by-pao,e-office
いいオフィス,,向ヶ丘遊園 by AMOREA,神奈川県,"神奈川県川崎市多摩区登戸1919 エムアンドアールビル3,4階",向ヶ丘遊園駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/mukougaokayuen-by-amorea,35.618033375354386,139.56321817139792,"〒214-0014 神奈川県川崎市多摩区登戸1919 エムアンドアールビル3,4階",OK,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/mukougaokayuen-by-amorea,e-office
いいオフィス,,川崎 by ワーキングスペース縁道,神奈川県,神奈川県川崎市川崎区本町２丁目7-１ 2F,京急川崎駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/kawasaki-by-enmichi,35.534637813084856,139.70446690235457,〒210-0001 神奈川県川崎市川崎区本町２丁目7-１ 2F,OK,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/kawasaki-by-enmichi,e-office
いいオフィス,,cocony武蔵小杉 北口店 by PaO,神奈川県,神奈川県川崎市中原区新丸子東2-925-6 KOSUGI SUN BUILDING2階,日吉駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/coconymusashikosugikitaguchiten-by-pao,35.57711906591433,139.66221734962653,〒211-0004 神奈川県川崎市中原区新丸子東2-925-6 KOSUGI SUN BUILDING2階,OK,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/coconymusashikosugikitaguchiten-by-pao,e-office
いいオフィス,,勉強カフェ 溝の口スタジオ by CHATBOX,神奈川県,神奈川県川崎市高津区溝口1-1-30 溝の口ブロックス2F,武蔵溝ノ口駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/benkyocafe-mizonokuchistudio-by-remoteworkbox,35.598342478991675,139.61137992210735,〒213-0001 神奈川県川崎市高津区溝口1-1-30 溝の口ブロックス2F,OK,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/benkyocafe-mizonokuchistudio-by-remoteworkbox,e-office
いいオフィス,,PaO Work 川崎 by PaO,神奈川県,神奈川県川崎市川崎区本町1-8-3 東急ドエル アルス川崎407号室,京急川崎駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/paoworkawasaki-by-pao,35.53235267999297,139.7028998209944,〒210-0001 神奈川県川崎市川崎区本町1-8-3 東急ドエル アルス川崎407号室,OK,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/paoworkawasaki-by-pao,e-office
いいオフィス,,cocony武蔵小杉 南口店 by PaO,神奈川県,神奈川県川崎市中原区小杉町3-5 三角堂ビル3階,日吉駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/coconymusashikosugiminamiguchiten-by-pao,35.57437178377239,139.65674997772828,〒211-0063 神奈川県川崎市中原区小杉町3-5 三角堂ビル3階,OK,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/coconymusashikosugiminamiguchiten-by-pao,e-office
いいオフィス,,久地 by ハッコーワーキング,神奈川県,神奈川県川崎市宇奈根779-5 1F,津田山駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/kuji-by-haccoworking,35.613177121987874,139.60540246379662,〒213-0031 神奈川県川崎市宇奈根779-5 1F,OK,https://e-office.space/spaces/kanto/kanagawa/kawasakishi/kuji-by-haccoworking,e-office
いいオフィス,,平塚 by ふらっとワーク平塚店,神奈川県,神奈川県平塚市明石町1-17 チェアフル湘南2F,平塚駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/hiratsukashi/hiratsuka-by-flat-work,35.331352929461325,139.34951715285823,〒254-0042 神奈川県平塚市明石町1-17 チェアフル湘南2F,OK,https://e-office.space/spaces/kanto/kanagawa/hiratsukashi/hiratsuka-by-flat-work,e-office
いいオフィス,,南足柄 by ヴェルミminami,神奈川県,神奈川県南足柄市関本591-1 ヴェルミ３-２階,大雄山駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/minamiashigarashi/minamiashigara-by-welmiminami,35.31882108973514,139.10309292882184,〒250-0105 神奈川県南足柄市関本591-1 ヴェルミ３-２階,OK,https://e-office.space/spaces/kanto/kanagawa/minamiashigarashi/minamiashigara-by-welmiminami,e-office
いいオフィス,,相模原 by JUPITER,神奈川県,神奈川県相模原市中央区横山2-15-9,上溝駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/sagamiharashi/sagamihara-by-jupiter,35.56629953392597,139.37020895869546,〒252-0242 神奈川県相模原市中央区横山2-15-9,OK,https://e-office.space/spaces/kanto/kanagawa/sagamiharashi/sagamihara-by-jupiter,e-office
いいオフィス,,ワークブース町田駅前 by PaO,神奈川県,神奈川県相模原市南区上鶴間本町3-10-7 町田ニチジュンビル601,ワークブース町田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/sagamiharashi/workboothmachidaekimae-by-pao,35.54105081333056,139.44399120803416,〒252-0318 神奈川県相模原市南区上鶴間本町3-10-7 町田ニチジュンビル601,OK,https://e-office.space/spaces/kanto/kanagawa/sagamiharashi/workboothmachidaekimae-by-pao,e-office
いいオフィス,,茅ヶ崎 by たかすなベース,神奈川県,神奈川県茅ヶ崎市東海岸北1丁目2番8号 2F,茅ケ崎駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/chigasakishi/chigasaki-by-takasuna-base,35.32790379734065,139.40633609813614,〒2530053 神奈川県茅ヶ崎市東海岸北1丁目2番8号 2F,OK,https://e-office.space/spaces/kanto/kanagawa/chigasakishi/chigasaki-by-takasuna-base,e-office
いいオフィス,,秦野アルファビル by CHATBOX,神奈川県,神奈川県秦野市大秦町1-10 秦野アルファビル1F,秦野駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/hadanoshi/hadanoalphabuilding-by-remoteworkbox,35.3703634282479,139.22706146299018,〒257-0034 神奈川県秦野市大秦町1-10 秦野アルファビル1F,OK,https://e-office.space/spaces/kanto/kanagawa/hadanoshi/hadanoalphabuilding-by-remoteworkbox,e-office
いいオフィス,,ワークブース海老名マルイ by Pao,神奈川県,神奈川県海老名市中央1丁目6-1 海老名マルイ3階,海老名駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/kanagawa/ebinashi/workboothebinamarui-by-pao,35.452828523131316,139.3934017206269,〒243‑0483 神奈川県海老名市中央1丁目6-1 海老名マルイ3階,OK,https://e-office.space/spaces/kanto/kanagawa/ebinashi/workboothebinamarui-by-pao,e-office
いいオフィス,,越後湯沢 by きら星BASE,新潟県,新潟県南魚沼郡湯沢町湯沢1831,越後湯沢駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/niigata/minamiuonumagun/echigoyuzawa-by-kirahoshibase,36.93411853473591,138.81434962006608,〒949-6101 新潟県南魚沼郡湯沢町湯沢1831,OK,https://e-office.space/spaces/hokuriku-koshinetsu/niigata/minamiuonumagun/echigoyuzawa-by-kirahoshibase,e-office
いいオフィス,,燕三条 by イチコン,新潟県,新潟県燕市佐渡5263,燕三条駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/niigata/tsubameshi/tsubamesanjyo-by-ichicom,37.65244694610111,138.94505763763016,〒959-1228 新潟県燕市佐渡5263,OK,https://e-office.space/spaces/hokuriku-koshinetsu/niigata/tsubameshi/tsubamesanjyo-by-ichicom,e-office
いいオフィス,,長岡 by ゆるり屋,新潟県,新潟県長岡市旭町1-3-15,長岡駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/niigata/nagaokashi/nagaoka-by-yururiya,37.44305352874424,138.850389667968,〒940-0063 新潟県長岡市旭町1-3-15,OK,https://e-office.space/spaces/hokuriku-koshinetsu/niigata/nagaokashi/nagaoka-by-yururiya,e-office
いいオフィス,,小千谷 by 秀和建設,新潟県,新潟県小千谷市三仏生2533番地,小千谷駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/niigata/ojiyashi/ojiya-by-shuwaconstruction,37.33532065171821,138.81491496736695,〒947-0051 新潟県小千谷市三仏生2533番地,OK,https://e-office.space/spaces/hokuriku-koshinetsu/niigata/ojiyashi/ojiya-by-shuwaconstruction,e-office
いいオフィス,,射水 by HIBARI NEST,富山県,富山県射水市戸破４０７１,小杉駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/imizushi/imizu-by-hibarinest,36.723461736791805,137.10608376881694,〒939-0351 富山県射水市戸破４０７１,OK,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/imizushi/imizu-by-hibarinest,e-office
いいオフィス,,射水 by アグミライミズ,富山県,富山県射水市流通センター水戸田 2-3-1,小杉駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/imizushi/imizu-by-agumira,36.698338723071146,137.0657731068987,〒939-0402 富山県射水市流通センター水戸田 2-3-1,OK,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/imizushi/imizu-by-agumira,e-office
いいオフィス,,丸の内 by hiraku,富山県,富山県富山市丸の内1丁目8-17 新丸の内ビル４F,電鉄富山駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/toyamashi/marunouchi-by-hiraku,36.69241420114511,137.20814365980445,〒930-0085 富山県富山市丸の内1丁目8-17 新丸の内ビル４F,OK,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/toyamashi/marunouchi-by-hiraku,e-office
いいオフィス,,富山 by ワークブース Sakura,富山県,富山県富山市新桜町6番15号 toyama Sakuraビル2F,電鉄富山駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/toyamashi/toyama-by-wb-sakura,36.696830415863616,137.21377399017808,〒930-0005 富山県富山市新桜町6番15号 toyama Sakuraビル2F,OK,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/toyamashi/toyama-by-wb-sakura,e-office
いいオフィス,,高岡 by ippo,富山県,富山県高岡市戸出町4-3-28 大阪屋ショップ戸出店2F,戸出駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/takaokashi/takaoka-by-ippo,36.68470099275528,136.9756507375298,〒939-1104 富山県高岡市戸出町4-3-28 大阪屋ショップ戸出店2F,OK,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/takaokashi/takaoka-by-ippo,e-office
いいオフィス,,南砺 by 桜クリエ,富山県,富山県南砺市立野原東1514番地18,城端駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/nantoshi/nanto-by-sakura-crea,36.50161045282226,136.8731711977502,〒939-1835 富山県南砺市立野原東1514番地18,OK,https://e-office.space/spaces/hokuriku-koshinetsu/toyama/nantoshi/nanto-by-sakura-crea,e-office
いいオフィス,,SpemaBOX_金沢本町 by PaO,石川県,石川県金沢市本町2丁目1-20 金城ビル,北鉄金沢駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/ishikawa/kanazawashi/spemaboxkanazawahonmachi-by-pao,36.57468958184073,136.65105145749084,〒920-0853 石川県金沢市本町2丁目1-20 金城ビル,OK,https://e-office.space/spaces/hokuriku-koshinetsu/ishikawa/kanazawashi/spemaboxkanazawahonmachi-by-pao,e-office
いいオフィス,,七尾 by banco,石川県,石川県七尾市生駒町3-3,七尾駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/ishikawa/nanaoshi/nanao-by-banco,37.04599825206192,136.96479273160026,〒926-0804 石川県七尾市生駒町3-3,OK,https://e-office.space/spaces/hokuriku-koshinetsu/ishikawa/nanaoshi/nanao-by-banco,e-office
いいオフィス,,鯖江 by SABAE CREATIVE COMMUNITY,福井県,福井県鯖江市 本町3丁目2-12 商工会議所ビル1F,西鯖江駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/fukui/sabaeshi/sabae-by-cc,35.947240149235675,136.1835889572425,〒916-0026 福井県鯖江市 本町3丁目2-12 商工会議所ビル1F,OK,https://e-office.space/spaces/hokuriku-koshinetsu/fukui/sabaeshi/sabae-by-cc,e-office
いいオフィス,,甲斐竜王 by シェアオフィスBee,山梨県,山梨県甲斐市富竹新田245-2 昭和土地ビル２号館３階,竜王駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/yamanashi/kaishi/kairyuou-by-bee,35.66401644876853,138.5241162134942,〒400-0113 山梨県甲斐市富竹新田245-2 昭和土地ビル２号館３階,OK,https://e-office.space/spaces/hokuriku-koshinetsu/yamanashi/kaishi/kairyuou-by-bee,e-office
いいオフィス,,上野原 by 見晴亭,山梨県,山梨県上野原市新田1053-3,上野原駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/yamanashi/uenoharashi/uenohara-by-miharashitei,35.61909742448323,139.1159034418174,〒409-0113 山梨県上野原市新田1053-3,OK,https://e-office.space/spaces/hokuriku-koshinetsu/yamanashi/uenoharashi/uenohara-by-miharashitei,e-office
いいオフィス,,飯田 by Comes,長野県,長野県飯田市山本6779-1,切石駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/nagano/iidashi/iida-by-comes,35.49132155120174,137.76254466256907,〒395-0244 長野県飯田市山本6779-1,OK,https://e-office.space/spaces/hokuriku-koshinetsu/nagano/iidashi/iida-by-comes,e-office
いいオフィス,,野沢温泉 by Share Space MAeDE,長野県,長野県下高井郡野沢温泉村豊郷9572,上境駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/nagano/shimotakaigun/nozawaonsen-by-sharespacemaede,36.922361996043236,138.44685052145758,〒389-2502 長野県下高井郡野沢温泉村豊郷9572,OK,https://e-office.space/spaces/hokuriku-koshinetsu/nagano/shimotakaigun/nozawaonsen-by-sharespacemaede,e-office
いいオフィス,,佐久軽井沢 by ホシノマチ団地,長野県,長野県佐久市下越216-1 ホシノマチ団地 shoku_ba,臼田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/hokuriku-koshinetsu/nagano/sakushi/karuizawa-by-hoshinomachi,36.196285614291575,138.48483002656482,〒384-0414 長野県佐久市下越216-1 ホシノマチ団地 shoku_ba,OK,https://e-office.space/spaces/hokuriku-koshinetsu/nagano/sakushi/karuizawa-by-hoshinomachi,e-office
いいオフィス,,養老 by YOROffice,岐阜県,岐阜県養老郡養老町若宮３５３,養老駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/gifu/yorogun/yoro-by-yoroffice,35.269688511135804,136.55606445833925,〒503-1265 岐阜県養老郡養老町若宮３５３,OK,https://e-office.space/spaces/tokai-kinki/gifu/yorogun/yoro-by-yoroffice,e-office
いいオフィス,,カフェ・ド・クリエJR岐阜駅前 by CHATBOX,岐阜県,岐阜県岐阜市神田町9丁目27番地 大岐阜ビル 2Ｆ,カフェ・ド・クリエJR岐阜駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/gifu/gifushi/cafedecrie-jrgifuekimae-by-remoteworkbox,35.4109796337423,136.75814303986203,〒5008833 岐阜県岐阜市神田町9丁目27番地 大岐阜ビル 2Ｆ,OK,https://e-office.space/spaces/tokai-kinki/gifu/gifushi/cafedecrie-jrgifuekimae-by-remoteworkbox,e-office
いいオフィス,,和歌山 by BE-EN,和歌山県,和歌山県和歌山市美園町5丁目6-13 2階・3階,和歌山駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/wakayama/wakayamashi/wakayama-by-be-en,34.23045727337126,135.1903697987508,〒640-8331 和歌山県和歌山市美園町5丁目6-13 2階・3階,OK,https://e-office.space/spaces/tokai-kinki/wakayama/wakayamashi/wakayama-by-be-en,e-office
いいオフィス,,和歌山 by Office Cloud 9,和歌山県,和歌山県西牟婁郡白浜町才野1622番1086,白浜駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/wakayama/nishimurogun/wakayama-by-officecloud9,33.660881697669495,135.36136961101766,〒649-2334 和歌山県西牟婁郡白浜町才野1622番1086,OK,https://e-office.space/spaces/tokai-kinki/wakayama/nishimurogun/wakayama-by-officecloud9,e-office
いいオフィス,,近鉄四日市 by REMOTEBASE,三重県,三重県四日市市諏訪栄町5-4 ニューヨッカイチビル103,あすなろう四日市駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/mie/yokkaichishi/yokkaichishi-by-remotebase,34.96653239201999,136.62045332659736,〒510-0086 三重県四日市市諏訪栄町5-4 ニューヨッカイチビル103,OK,https://e-office.space/spaces/tokai-kinki/mie/yokkaichishi/yokkaichishi-by-remotebase,e-office
いいオフィス,,名張 by akeruto,三重県,三重県名張市木屋町1386-5 吉岡ビル 2F,名張駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/mie/nabarishi/nabari-by-akeruto,34.62257538453477,136.08769109007142,〒518-0723 三重県名張市木屋町1386-5 吉岡ビル 2F,OK,https://e-office.space/spaces/tokai-kinki/mie/nabarishi/nabari-by-akeruto,e-office
いいオフィス,,駿河 by CocoDe,静岡県,静岡県静岡市駿河区中島203-1 第二昌栄ビル2・3階,安倍川駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/shizuoka/shizuokashi/suruga-by-cocode,34.947458238102925,138.39021444994768,〒422-8046 静岡県静岡市駿河区中島203-1 第二昌栄ビル2・3階,OK,https://e-office.space/spaces/tokai-kinki/shizuoka/shizuokashi/suruga-by-cocode,e-office
いいオフィス,,伊東 by work izu,静岡県,静岡県伊東市松原湯端町2-12 平正ビル201,伊東駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/shizuoka/itoshi/ito-by-workizu,34.97292973611276,139.0920407185564,〒414-0005 静岡県伊東市松原湯端町2-12 平正ビル201,OK,https://e-office.space/spaces/tokai-kinki/shizuoka/itoshi/ito-by-workizu,e-office
いいオフィス,,星ヶ丘 by クリエイティブガレージ星が丘,愛知県,愛知県名古屋市千種区星が丘元町１７-１,星ヶ丘駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/hoshigaoka-by-creativegarage,35.15990805777556,136.9863103474202,〒464-0802 愛知県名古屋市千種区星が丘元町１７-１,OK,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/hoshigaoka-by-creativegarage,e-office
いいオフィス,,愛知大曽根 by BASE 大曽根,愛知県,愛知県名古屋市北区大曽根3-10-7 リニアビル２Ｆ,大曽根駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/ozone-by-base,35.19047916402263,136.93630307883882,〒462-0825 愛知県名古屋市北区大曽根3-10-7 リニアビル２Ｆ,OK,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/ozone-by-base,e-office
いいオフィス,,ビズボ名駅桜通口 by PaO,愛知県,愛知県名古屋市中村区名駅4-5-26,愛知県名古屋市中村区名駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/bizbomeiekisakuradoriguchi-by-pao,35.17130983912814,136.88641246697054,〒450-0002 愛知県名古屋市中村区名駅4-5-26,OK,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/bizbomeiekisakuradoriguchi-by-pao,e-office
いいオフィス,,名古屋 by プロコワ,愛知県,愛知県名古屋市中村区名駅4丁目17番3号 メイヨンビル2F,愛知県名古屋市中村区名駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/nagoya-by-procowo,35.1713346827062,136.8894283782099,〒4500002 愛知県名古屋市中村区名駅4丁目17番3号 メイヨンビル2F,OK,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/nagoya-by-procowo,e-office
いいオフィス,,PRIME BOOTH栄・広小路本町 by PaO,愛知県,愛知県名古屋市中区栄2-4-11 チサンマンション広小路 5階501号室,伏見駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/primeboothsakaehirokojihonmachi-by-pao,35.16829293210495,136.90201283507486,〒460-0008 愛知県名古屋市中区栄2-4-11 チサンマンション広小路 5階501号室,OK,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/primeboothsakaehirokojihonmachi-by-pao,e-office
いいオフィス,,SKYLE by CHATBOX,愛知県,愛知県名古屋市中区栄3丁目4-5 スカイル11F,栄駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/skyle-by-remoteworkbox,35.16842529158669,136.90635862636137,〒4600008 愛知県名古屋市中区栄3丁目4-5 スカイル11F,OK,https://e-office.space/spaces/tokai-kinki/aichi/nagoyashi/skyle-by-remoteworkbox,e-office
