サービス名,運営会社,施設名,都道府県,住所,最寄駅,設置場所詳細,営業時間,ブース数,料金（税込）,情報ソース,詳細URL,緯度,経度,ジオコード住所,ジオコードステータス,ジオコードクエリ,ジオコード方法
STATION BOOTH,株式会社JR東日本ビルディング,西武 高田馬場駅(のりかえ改札※JR側),東京都,東京都新宿区高田馬場１丁目３５-１,,西武高田馬場駅のりかえ改札(JR側)付近,平日:07:00-21:00 / 土:07:00-21:00 / 日祝:07:00-21:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/277/BOOTH,35.7125654,139.7038615,日本、〒169-0075 東京都新宿区高田馬場１丁目３５−２ 高田馬場駅,OK,東京都西武 高田馬場駅(のりかえ改札※JR側),geocoding
STATION BOOTH,株式会社JR東日本ビルディング,新木場駅改札内,東京都,東京都江東区新木場１丁目６-先,,新木場駅改札内NewDays付近,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/448/BOOTH,35.6459065,139.8267917,日本、〒136-0082 東京都江東区新木場１丁目 新木場駅,OK,東京都新木場駅改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,リバーサイド品川港南 CHATBOX,東京都,東京都港区港南３丁目９-３３-２０１２,,北品川駅徒歩9分,平日:08:30-18:30,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1558/BOOTH,35.6312684,139.7498754,日本、〒108-0075 東京都港区港南,OK,東京都リバーサイド品川港南 CHATBOX,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,カフェ・ド・クリエ グラン 渋谷桜丘スクエア店 CHATBOX,東京都,東京都渋谷区道玄坂１丁目１２-１渋谷マークシティウエスト,,渋谷駅徒歩4分,平日:07:15-20:00 / 土:08:15-19:00 / 日祝:08:15-19:00,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1681/BOOTH,35.65609329999999,139.6981321,日本、〒150-0031 東京都渋谷区桜丘町３１−１５ JMFビル渋谷02 渋谷02１階,OK,東京都カフェ・ド・クリエ グラン 渋谷桜丘スクエア店 CHATBOX,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,ザ・パークレックス天王洲［the DOCK］店 CHATBOX,東京都,東京都品川区東品川１丁目３-１５,,天王洲アイル駅徒歩9分,平日:08:30-18:00,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1678/BOOTH,35.622313,139.7457458,日本、〒140-0002 東京都品川区東品川１丁目３−１５,OK,東京都ザ・パークレックス天王洲［the DOCK］店 CHATBOX,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,PaO Work 渋谷道玄坂,東京都,東京都渋谷区神南１丁目２２-６,,渋谷駅徒歩5分,平日:08:00-21:30 / 土:08:00-21:30 / 日祝:08:00-21:30,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1448/BOOTH,35.6609003,139.7010728,日本、〒150-0041 東京都渋谷区神南１丁目２２−６,OK,東京都PaO Work 渋谷道玄坂,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,トラッド目白 CHATBOX,東京都,東京都豊島区目白３丁目３-１,,目白駅徒歩1分トラッド目白地下1階ATMコーナーの並びに設置がございます,平日:09:30-21:30 / 土:09:30-21:30 / 日祝:09:30-21:30,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1586/BOOTH,35.7209066,139.7063253,〒171-0031 東京都豊島区目白３丁目３−１,OK,STATION BOOTH トラッド目白 CHATBOX 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,SpemaBOX AD-O渋谷道玄坂,東京都,東京都渋谷区道玄坂１丁目２２-９,,神泉駅徒歩4分,平日:08:00-21:00 / 土:08:00-21:00 / 日祝:08:00-21:00,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1394/BOOTH,35.6562032,139.6955678,日本、〒150-0043 東京都渋谷区道玄坂１丁目２２−９ AD-O渋谷道玄坂 1階,OK,東京都SpemaBOX AD-O渋谷道玄坂,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,目白駅改札内(エスカレーター側),東京都,東京都豊島区目白３丁目３-１,,目白駅改札内エスカレーター側,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1185/BOOTH,35.7209066,139.7063253,〒171-0031 東京都豊島区目白３丁目３−１,OK,STATION BOOTH 目白駅改札内(エスカレーター側) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,目白駅改札内(階段側),東京都,東京都豊島区目白３丁目３-１,,目白駅改札内階段側オンライン診療受診可能BOOTH　※ご予約前に【注意事項】を必ずご確認ください,平日:08:00-19:30 / 土:09:00-17:00 / 日祝:09:00-17:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/597/BOOTH,35.7210112,139.706394,〒171-0031 東京都豊島区目白３丁目３−１,OK,STATION BOOTH 目白駅改札内(階段側) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,目黒駅東急乗換改札内,東京都,東京都品川区上大崎２丁目１６-１２,,目黒駅東急連絡改札口改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1021/BOOTH,35.63391319999999,139.7155561,日本、〒141-0021 東京都品川区上大崎目黒駅,OK,東京都目黒駅東急乗換改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,Aivicワークブース西新宿 PaO,東京都,東京都新宿区西新宿８丁目１９-１９,,西新宿駅徒歩3分,平日:08:00-21:30 / 土:08:00-21:30 / 日祝:08:00-21:30,,165円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1746/BOOTH,35.6954021,139.690706,日本、〒160-0023 東京都新宿区西新宿８丁目１９−１９,OK,東京都Aivicワークブース西新宿 PaO,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,目黒駅正面口(JR東急目黒ビル 2F),東京都,東京都品川区上大崎２丁目１６-９アトレ目黒１,,目黒駅直結 JR東急目黒ビル2F,平日:07:15-21:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1472/BOOTH,35.6340929,139.7158331,日本、〒141-0021 東京都品川区上大崎２丁目１６ 目黒駅,OK,東京都目黒駅正面口(JR東急目黒ビル 2F),geocoding
STATION BOOTH,株式会社JR東日本ビルディング,ビズボ五反田東口 PaO,東京都,東京都品川区東五反田１丁目２６東口,,五反田駅徒歩1分,平日:08:00-21:30 / 土:08:00-21:30 / 日祝:08:00-21:30,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1425/BOOTH,35.6262211,139.7239879,日本、〒141-0022 東京都品川区東五反田１丁目２６ 東口,OK,東京都ビズボ五反田東口 PaO,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,LiFEREE WORK五反田中央ビル店 CHATBOX,東京都,東京都品川区東五反田２丁目３-５五反田中央ビル7,,五反田駅徒歩3分,平日:07:00-20:00 / 土:07:00-20:00 / 日祝:07:00-20:00,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1664/BOOTH,35.6255223,139.7261059,日本、〒141-0022 東京都品川区東五反田２丁目３−５ 五反田中央ビル 7F,OK,東京都LiFEREE WORK五反田中央ビル店 CHATBOX,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,五反田駅中央改札内,東京都,東京都品川区東五反田１丁目２６-１４,,五反田駅中央改札口内 エレベーター横付近,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/318/BOOTH,35.6261591,139.7236022,日本、〒141-0022 東京都品川区東五反田１丁目２６ 五反田駅,OK,東京都五反田駅中央改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,池袋駅メトロポリタン改札内,東京都,東京都豊島区西池袋１丁目１,,池袋駅メトロポリタン改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/9/BOOTH,35.7287924,139.7106098,日本、〒171-0021 東京都豊島区西池袋１丁目１,OK,東京都池袋駅メトロポリタン改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,池袋駅メトロポリタン改札外（改札機横 北側）,東京都,東京都豊島区南池袋１丁目２８-２,,池袋駅メトロポリタン改札外,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1034/BOOTH,35.7288259,139.7102699,〒171-0021 東京都豊島区南池袋１丁目２８−２,OK,STATION BOOTH 池袋駅メトロポリタン改札外（改札機横 北側） 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,池袋駅メトロポリタン改札外（改札機横 南側）,東京都,東京都豊島区南池袋１丁目２８-２,,池袋駅メトロポリタン改札外,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1159/BOOTH,35.7288259,139.7102699,〒171-0021 東京都豊島区南池袋１丁目２８−２,OK,STATION BOOTH 池袋駅メトロポリタン改札外（改札機横 南側） 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,池袋駅メトロポリタン改札外（精算機横）,東京都,東京都豊島区南池袋１丁目２８-２,,池袋駅メトロポリタン改札外,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1160/BOOTH,35.7288259,139.7102699,〒171-0021 東京都豊島区南池袋１丁目２８−２,OK,STATION BOOTH 池袋駅メトロポリタン改札外（精算機横） 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,池袋駅南改札外(メトロポリタンプラザビルB1F ATMコーナー),東京都,東京都豊島区西池袋１丁目１-25プラザ館,,"池袋駅直結 メトロポリタンプラザビルB1FJR南改札,東京メトロ有楽町線南通路西改札からが近いです",平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1500/BOOTH,35.7289766,139.7094266,"14F, １丁目-１１-1 西池袋 豊島区 東京都 171-0021 日本",OK,東京都池袋駅南改札外(メトロポリタンプラザビルB1F ATMコーナー),geocoding
STATION BOOTH,株式会社JR東日本ビルディング,SoloWork中目黒駅前 PaO,東京都,東京都目黒区上目黒２丁目１９-１９-１５,,中目黒駅より徒歩1分,平日:10:15-19:45 / 土:10:15-18:45,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1961/BOOTH,35.6414529,139.6980773,日本、東京都目黒区,OK,東京都SoloWork中目黒駅前 PaO,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,池袋駅西口南側(ホテルメトロポリタン池袋),東京都,東京都豊島区西池袋１丁目１,,メトロポリタン池袋地下1階付近,平日:08:00-21:30 / 土:08:00-21:30 / 日祝:08:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/464/BOOTH,35.7287924,139.7106098,〒171-0021 東京都豊島区西池袋１丁目１,OK,STATION BOOTH 池袋駅西口南側(ホテルメトロポリタン池袋) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,大崎駅東口(大崎センタービル1Fサブエントランスホール),東京都,東京都品川区大崎３丁目６-１７,,大崎駅東口 徒歩3分,平日:07:30-20:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1332/BOOTH,35.6197422,139.7281035,〒141-0032 東京都品川区大崎１丁目２１ JR 大崎駅,OK,STATION BOOTH 大崎駅東口(大崎センタービル1Fサブエントランスホール) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,大崎駅北改札内(北改札正面),東京都,東京都品川区大崎１丁目２１北改札口,,大崎駅北改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/62/BOOTH,35.61994019999999,139.7280925,日本、〒141-0032 東京都品川区大崎１丁目２１ 北改札口,OK,東京都大崎駅北改札内(北改札正面),geocoding
STATION BOOTH,株式会社JR東日本ビルディング,大崎駅改札内(Dila大崎付近),東京都,東京都品川区大崎３丁目６-１７,,大崎駅南改札内Dila大崎付近,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/534/BOOTH,35.6197422,139.7281035,〒141-0032 東京都品川区大崎１丁目２１ JR 大崎駅,OK,STATION BOOTH 大崎駅改札内(Dila大崎付近) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,VACANCY OFFICE GOTANDA店 CHATBOX,東京都,東京都品川区東五反田１丁目２６-２,,大崎広小路駅徒歩1分,平日:10:45-20:15,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1672/BOOTH,35.62651880000001,139.7233535,日本、東京都品川区 五反田,OK,東京都VACANCY OFFICE GOTANDA店 CHATBOX,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,大崎駅北改札内 (5・6番線エレベーター付近),東京都,東京都品川区大崎３丁目６-１７,,大崎駅北改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1182/BOOTH,35.6195064,139.7282345,〒141-0032 東京都品川区大崎１丁目２１−２１ JR 大崎駅,OK,STATION BOOTH 大崎駅北改札内 (5・6番線エレベーター付近) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,西新宿Aビル店 CHATBOX,東京都,東京都新宿区西新宿４丁目９-１５,,西新宿五丁目駅より徒歩4分,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,187円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1697/BOOTH,35.6913457,139.69369,日本、〒160-0023 東京都新宿区西新宿,OK,東京都西新宿Aビル店 CHATBOX,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,東中野駅東口改札内,東京都,東京都中野区東中野４丁目４-２６アトレヴィ東中野店,,東中野駅東口改札内オンライン診療受診可能BOOTH　※ご予約前に【注意事項】を必ずご確認ください,平日:08:00-19:30 / 土:09:00-17:00 / 日祝:09:00-17:00,,330/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/962/BOOTH,35.7062478,139.6837613,日本、〒164-0003 東京都中野区東中野４丁目１−１２ 東中野駅,OK,東京都東中野駅東口改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,東中野駅西口改札外,東京都,東京都中野区東中野４丁目４-２６アトレヴィ東中野店,,東中野駅西口改札外 アトレヴィ付近,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/535/BOOTH,35.7062478,139.6837613,日本、〒164-0003 東京都中野区東中野４丁目１−１２ 東中野駅,OK,東京都東中野駅西口改札外,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,板橋駅西口改札外,東京都,東京都板橋区板橋１丁目１５-１ＪＲ板橋駅西口改札外,,板橋駅西口改札外,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1161/BOOTH,35.7461838,139.7198196,〒173-0004 東京都板橋区板橋１丁目１５−１ ＪＲ板橋駅西口改札外,OK,板橋駅西口改札外 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,北千住駅南改札外(改札横),東京都,東京都足立区千住２丁目６２-４,,北千住駅南改札横付近,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/345/BOOTH,35.7489914,139.804862,〒120-0026 東京都足立区千住旭町４２−２ 北千住駅,OK,STATION BOOTH 北千住駅南改札外(改札横) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,北千住駅南改札外(仲町出口),東京都,東京都足立区千住２丁目６２-４,,北千住駅改札外仲町出口付近,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/60/BOOTH,35.7489914,139.804862,〒120-0026 東京都足立区千住旭町４２−２ 北千住駅,OK,STATION BOOTH 北千住駅南改札外(仲町出口) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,北千住駅2・3番線ホーム上,東京都,東京都足立区千住２丁目６２-４,,北千住駅2・3番線ホームオンライン診療受診可能BOOTH　※ご予約前に【注意事項】を必ずご確認ください,平日:08:00-19:30 / 土:09:00-17:00 / 日祝:09:00-17:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1170/BOOTH,35.7489914,139.804862,〒120-0026 東京都足立区千住旭町４２−２ 北千住駅,OK,STATION BOOTH 北千住駅2・3番線ホーム上 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,王子駅中央口改札外,東京都,東京都北区王子１丁目３-４０,,王子駅中央改札外,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1336/BOOTH,35.7524101,139.7381896,日本、〒114-0002 東京都北区王子１丁目１０−１８ 王子駅,OK,東京都王子駅中央口改札外,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,PaO Work 北千住,東京都,東京都足立区千住２丁目６２-４,,北千住駅徒歩6分,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,198円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1391/BOOTH,35.7489914,139.804862,〒120-0026 東京都足立区千住旭町４２−２ 北千住駅,OK,STATION BOOTH PaO Work 北千住,places
STATION BOOTH,株式会社JR東日本ビルディング,北千住駅北改札口(ルミネ北千住８F),東京都,東京都足立区千住２丁目６２-４,,北千住駅徒歩1分ルミネ北千住8F,平日:11:30-20:00 / 土:11:30-20:00 / 日祝:11:30-20:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/647/BOOTH,35.7489914,139.804862,〒120-0026 東京都足立区千住旭町４２−２ 北千住駅,OK,STATION BOOTH 北千住駅北改札口(ルミネ北千住８F) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,SpemaBOX_北千住駅東口駅前,東京都,東京都足立区千住２丁目６２-４,,北千住駅徒歩1分,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/2004/BOOTH,35.7489914,139.804862,〒120-0026 東京都足立区千住旭町４２−２ 北千住駅,OK,STATION BOOTH SpemaBOX_北千住駅東口駅前 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,大井町駅改札外(OIMACHI TRACKS BUSINESS TOWER 3Fエントランス),東京都,東京都品川区大井１丁目２-１２,,大井町駅直結,平日:07:15-20:45,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1945/BOOTH,35.6075991,139.7352005,〒140-0014 東京都品川区大井１丁目２−１２,OK,STATION BOOTH 大井町駅改札外(OIMACHI TRACKS BUSINESS TOWER 3Fエントランス) 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,大井町駅西口改札内,東京都,東京都品川区大井１丁目２-１２,,大井町駅西口改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1964/BOOTH,35.6075991,139.7352005,〒140-0014 東京都品川区大井１丁目２−１２,OK,STATION BOOTH 大井町駅西口改札内 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,OIMACHI TRACKS lounge 4~5F（複数名用会議室）,東京都,東京都品川区広町２丁目１-２１,,大井町駅直結OIMACHI TRACKS BUSINESS TOWER4F～5F,平日:09:00-18:00,,"2,640円~/15分",https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1932/BOOTH,35.6084493,139.7329281,日本、〒140-0005 東京都品川区広町２丁目１−２１ OIMACHI TRACKS BUSINESS TOWER 3F~4F,OK,東京都OIMACHI TRACKS lounge 4~5F（複数名用会議室）,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,OIMACHI TRACKS lounge 4F (1~3名用 個室),東京都,東京都品川区広町２丁目１-２１,,大井町駅直結OIMACHI TRACKS BUSINESS TOWER 4F,平日:09:00-18:00,,330円~/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1931/BOOTH,35.6084493,139.7329281,日本、〒140-0005 東京都品川区広町２丁目１−２１ OIMACHI TRACKS BUSINESS TOWER 3F~4F,OK,東京都OIMACHI TRACKS lounge 4F (1~3名用 個室),geocoding
STATION BOOTH,株式会社JR東日本ビルディング,SpemaBOX_大井町,東京都,東京都品川区大井１丁目２-１２,,大井町駅徒歩1分,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,176円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/2001/BOOTH,35.6075991,139.7352005,〒140-0014 東京都品川区大井１丁目２−１２,OK,STATION BOOTH SpemaBOX_大井町 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,大井町駅中央改札内,東京都,東京都品川区大井１丁目２-１２,,大井町駅中央改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1516/BOOTH,35.6075991,139.7352005,〒140-0014 東京都品川区大井１丁目２−１２,OK,STATION BOOTH 大井町駅中央改札内 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,大井町駅中央改札外  階段下,東京都,東京都品川区大井１丁目２-１２,,大井町駅中央改札外 階段下,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/648/BOOTH,35.6075991,139.7352005,〒140-0014 東京都品川区大井１丁目２−１２,OK,STATION BOOTH 大井町駅中央改札外  階段下 東京都,places
STATION BOOTH,株式会社JR東日本ビルディング,BIZ DESK 笹塚駅前 PaO,東京都,東京都渋谷区笹塚２丁目１４-７リリーフ笹塚,,笹塚駅徒歩1分,平日:07:30-21:30 / 土:07:30-21:30 / 日祝:07:30-21:30,,165円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1947/BOOTH,35.6748366,139.6668931,日本、〒151-0073 東京都渋谷区笹塚,OK,東京都BIZ DESK 笹塚駅前 PaO,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,新小岩駅改札内（3・4番線側階段付近）,東京都,東京都葛飾区新小岩１丁目４６-６,,新小岩駅改札内オンライン診療受診可能BOOTH　※ご予約前に【注意事項】を必ずご確認ください,平日:08:00-19:30 / 土:09:00-17:00 / 日祝:09:00-17:00,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1189/BOOTH,35.7174462,139.8586312,日本、東京都葛飾区新小岩駅,OK,東京都新小岩駅改札内（3・4番線側階段付近）,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,新小岩駅改札内（1・2番線側階段付近）,東京都,東京都葛飾区新小岩１丁目４６-６,,新小岩駅改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/517/BOOTH,35.7174462,139.8586312,日本、東京都葛飾区新小岩駅,OK,東京都新小岩駅改札内（1・2番線側階段付近）,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,中野駅北口改札内,東京都,東京都中野区沼袋１丁目３５,,中野駅北口改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/317/BOOTH,35.7194191,139.6648349,日本、〒165-0025 東京都中野区沼袋１丁目３５,OK,東京都中野駅北口改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,十条駅1番線ホーム上,東京都,東京都北区上十条１丁目１２-１０,,十条駅1番線ホーム上,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/1168/BOOTH,35.760257,139.7222387,日本、〒114-0034 東京都北区上十条１丁目１２−１０ 十条駅,OK,東京都十条駅1番線ホーム上,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,葛西臨海公園駅改札内,東京都,東京都江戸川区臨海町６丁目３-３,,葛西臨海公園駅改札内,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/450/BOOTH,35.6444342,139.8615775,日本、〒134-0086 東京都江戸川区臨海町６丁目３ 葛西臨海公園駅,OK,東京都葛西臨海公園駅改札内,geocoding
STATION BOOTH,株式会社JR東日本ビルディング,西大井駅改札内2番線ホーム,東京都,東京都品川区西大井１丁目３-２,,西大井駅改札内2番線(上り)ホーム,平日:07:00-21:30 / 土:07:00-21:30 / 日祝:07:00-21:30,,330円/15分,https://www.stationwork.jp/base-search (公式サイト会員ログイン後検索),https://www.stationwork.jp/base-detail/819/BOOTH,35.60179189999999,139.7218021,日本、〒140-0015 東京都品川区西大井１丁目３−２ 西大井駅,OK,東京都西大井駅改札内2番線ホーム,geocoding
